system.index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,longitude,latitude
00000000000000000f5e,ctb0033-RO3796,3177,3128,1996,30,-62.71333231,-11.08777772
00000000000000000f99,ctb0033-RO3888,4753,4655,1996,30,-62.21138914,-11.97694477
00000000000000000fd2,ctb0033-RO3946,3523,3254,1996,30,-62.10055372,-11.49888901
633,ctb0033-RO0626H,3655,3532,1996,31,-63.48849352,-9.418308126
0000000000000000065f,ctb0033-RO1014,4126,3647,1996,31,-64.35944513,-12.10972342
0000000000000000070c,ctb0033-RO1255,5945,5553,1996,31,-63.63250019,-12.455277
713,ctb0033-RO1262,3441,3358,1996,31,-63.86027999,-11.70749913
715,ctb0033-RO1264,4678,4290,1996,31,-63.90055459,-11.73055714
759,ctb0033-RO1501,5189,4538,1996,31,-59.92555584,-12.44555616
771,ctb0033-RO1526,4427,4306,1996,31,-61.0297229,-12.59583232
000000000000000007b7,ctb0033-RO1595,3912,3685,1996,31,-60.63722391,-12.30944656
0000000000000000086e,ctb0033-RO1782,4317,4342,1996,31,-60.63999747,-13.27166706
891,ctb0033-RO1817,4554,4370,1996,31,-61.07916541,-12.94638901
0000000000000000089a,ctb0033-RO1826,4112,4079,1996,31,-60.86194476,-13.18583382
000000000000000008fe,ctb0033-RO2028,3422,3312,1996,31,-65.12833239,-10.88805459
957,ctb0033-RO2116,3654,3589,1996,31,-64.49555474,-10.3169463
964,ctb0033-RO2129,3758,3498,1996,31,-65.02416779,-11.8791656
00000000000000000a6f,ctb0033-RO2395,4277,4297,1996,31,-63.91722271,-8.802778276
00000000000000000abf,ctb0033-RO2475,3922,3756,1996,31,-62.01194247,-12.55777836
00000000000000000aca,ctb0033-RO2486,3309,3224,1996,31,-62.04333454,-12.43944273
00000000000000000adf,ctb0033-RO2507,3479,3390,1996,31,-60.86555664,-12.9249987
00000000000000000b1a,ctb0033-RO2566,3330,3281,1996,31,-61.17638719,-12.25444355
00000000000000000b39,ctb0033-RO2597,3537,3463,1996,31,-61.49388857,-12.8313888
00000000000000000bda,ctb0033-RO2853,3924,3832,1996,31,-60.86972144,-11.14694554
00000000000000000be4,ctb0033-RO2863,4841,4835,1996,31,-60.65666559,-11.55055661
00000000000000000c1d,ctb0033-RO2938,4135,4081,1996,31,-64.56194629,-9.431944057
00000000000000000c4f,ctb0033-RO2988,3349,3255,1996,31,-66.47694291,-9.60916657
00000000000000000c51,ctb0033-RO2990,3871,3750,1996,31,-66.32166809,-9.666943142
00000000000000000c57,ctb0033-RO2996,3295,3224,1996,31,-66.35361309,-9.837222834
00000000000000000c81,ctb0033-RO3038,4004,3839,1996,31,-62.44749854,-11.99916447
00000000000000000c89,ctb0033-RO3046,3824,3783,1996,31,-61.48055585,-11.33639044
00000000000000000cd9,ctb0033-RO3126,3666,3375,1996,31,-61.23527854,-11.62777932
00000000000000000cfb,ctb0033-RO3160,4177,4081,1996,31,-60.9780553,-11.13639084
00000000000000000d00,ctb0033-RO3165,4190,4083,1996,31,-61.02277562,-11.42083244
00000000000000000d67,ctb0033-RO3274,3482,3455,1996,31,-62.41888895,-9.409724357
00000000000000000d68,ctb0033-RO3275,3394,3303,1996,31,-62.2755556,-9.416390713
00000000000000000d78,ctb0033-RO3291,3560,3495,1996,31,-62.2297205,-9.720831378
00000000000000000dac,ctb0033-RO3343,3497,3441,1996,31,-64.87333424,-9.367501129
00000000000000000dba,ctb0033-RO3357,3320,3256,1996,31,-61.75111181,-11.49888901
00000000000000000dbb,ctb0033-RO3358,3734,3705,1996,31,-61.80055432,-11.49833162
00000000000000000e1e,ctb0033-RO3457,4756,4183,1996,31,-61.56889065,-9.034165489
0.00E+00,ctb0033-RO3480,3256,3191,1996,31,-62.79222272,-9.977778158
00000000000000000e4f,ctb0033-RO3506,3335,3240,1996,31,-61.96500151,-10.82305427
0.00E+00,ctb0033-RO3507,3258,3184,1996,31,-61.92444599,-10.74388739
0.00E+00,ctb0033-RO3527,3859,3482,1996,31,-61.96694568,-10.27194505
00000000000000000e9f,ctb0033-RO3595,3452,3373,1996,31,-63.01472295,-8.323331272
00000000000000000ed0,ctb0033-RO3644,3277,3145,1996,31,-62.31611113,-11.46694401
00000000000000000f18,ctb0033-RO3726,5238,4411,1996,31,-63.38805672,-7.978335082
00000000000000000f63,ctb0033-RO3834,4081,3993,1996,31,-62.47889061,-11.52194256
00000000000000000f69,ctb0033-RO3840,3349,3226,1996,31,-62.67889021,-11.92638748
00000000000000000fd3,ctb0033-RO3947,3770,3695,1996,31,-62.13111194,-11.49833162
645,ctb0033-RO0655H,3442,3397,1996,32,-62.30904791,-10.70104435
654,ctb0033-RO0663I,3730,3698,1996,32,-62.79338209,-11.03432648
685,ctb0033-RO1052,3652,3469,1996,32,-64.21638825,-12.43361023
689,ctb0033-RO1056,3413,3368,1996,32,-64.06277668,-12.10389092
000000000000000006f2,ctb0033-RO1229,3819,3488,1996,32,-63.01861128,-12.5249995
798,ctb0033-RO1565,3960,3919,1996,32,-60.4216665,-12.77416515
000000000000000007bb,ctb0033-RO1599,3684,3536,1996,32,-60.37889035,-12.31055687
7.00E+06,ctb0033-RO1644,4325,4160,1996,32,-61.15722198,-12.68472004
830,ctb0033-RO1720,4767,4638,1996,32,-60.42305774,-13.24749873
857,ctb0033-RO1759,4621,4493,1996,32,-60.69222246,-13.1691657
000000000000000008dc,ctb0033-RO1893,3357,3280,1996,32,-64.44416805,-9.199722993
947,ctb0033-RO2100,3295,3207,1996,32,-65.00083331,-10.60916457
0000000000000000094c,ctb0033-RO2105,3577,3375,1996,32,-64.92444445,-10.25527694
0000000000000000098d,ctb0033-RO2170,3459,3433,1996,32,-64.83555673,-11.16861231
000000000000000009fe,ctb0033-RO2282,3535,3359,1996,32,-61.82055339,-12.23777989
00000000000000000a51,ctb0033-RO2365,3612,3505,1996,32,-63.53694611,-8.777499632
00000000000000000a53,ctb0033-RO2367,4200,4111,1996,32,-63.5458331,-8.823887661
00000000000000000a58,ctb0033-RO2372,4309,4153,1996,32,-63.47972246,-8.734442552
00000000000000000a60,ctb0033-RO2380,4838,4440,1996,32,-63.85666811,-8.644168052
00000000000000000a70,ctb0033-RO2396,3625,3552,1996,32,-63.96222395,-8.838611612
00000000000000000aad,ctb0033-RO2457,4065,3949,1996,32,-62.15138747,-12.37416595
00000000000000000ac1,ctb0033-RO2477,3280,3193,1996,32,-62.00194516,-12.46805678
00000000000000000ad7,ctb0033-RO2499,3793,3528,1996,32,-61.59277805,-12.80499984
00000000000000000b3a,ctb0033-RO2598,3423,3368,1996,32,-61.52249816,-12.80888817
00000000000000000b6e,ctb0033-RO2651,10892,8650,1996,32,-61.56444492,-13.45722363
00000000000000000b99,ctb0033-RO2694,3428,3308,1996,32,-62.09944341,-9.664998974
00000000000000000bd6,ctb0033-RO2849,3525,3216,1996,32,-60.86500371,-11.04166616
00000000000000000bec,ctb0033-RO2871,0,0,1996,32,-61.04333208,-11.56416579
00000000000000000c37,ctb0033-RO2964,3538,3511,1996,32,-65.98000285,-9.508056453
00000000000000000cf6,ctb0033-RO3155,3866,3742,1996,32,-61.00694581,-11.30777639
00000000000000000cff,ctb0033-RO3164,4025,3922,1996,32,-61.04583363,-11.45499807
00000000000000000d11,ctb0033-RO3182,4258,4175,1996,32,-61.28583137,-11.69000162
00000000000000000d7d,ctb0033-RO3296,3300,3223,1996,32,-62.48000093,-9.35777583
0.00E+00,ctb0033-RO3451,3651,3535,1996,32,-61.68944244,-9.252224449
0.00E+00,ctb0033-RO3452,4158,4197,1996,32,-61.66833306,-9.233888625
0.00E+00,ctb0033-RO3461,3709,3445,1996,32,-61.57055389,-8.92250068
00000000000000000e2e,ctb0033-RO3473,3545,3471,1996,32,-62.92694554,-10.0652791
0.00E+00,ctb0033-RO3494,4115,3899,1996,32,-62.57250052,-10.9274998
0.00E+00,ctb0033-RO3525,3397,3309,1996,32,-62.00472318,-10.39416456
00000000000000000ef1,ctb0033-RO3677,3137,3091,1996,32,-62.3213907,-11.36611035
00000000000000000f24,ctb0033-RO3738,4039,3953,1996,32,-63.97027709,-8.494444816
00000000000000000f4a,ctb0033-RO3776,3737,3700,1996,32,-61.72305515,-11.00194449
00000000000000000f7a,ctb0033-RO3857,3838,3671,1996,32,-62.49666459,-11.79583392
00000000000000000f86,ctb0033-RO3869,3711,3597,1996,32,-62.37666572,-11.89444248
00000000000000000f8a,ctb0033-RO3873,3534,3463,1996,32,-62.37749957,-11.63694277
00000000000000000f94,ctb0033-RO3883,5082,3778,1996,32,-62.19638872,-11.67999985
0000000000000000062c,ctb0033-RO0607E,3854,3651,1996,33,-63.28998772,-9.089609951
000000000000000006c5,ctb0033-RO1124,3857,3756,1996,33,-62.99222232,-11.71888767
6.00E+06,ctb0033-RO1216,3321,3208,1996,33,-63.57833548,-10.55833528
0000000000000000073f,ctb0033-RO1341,3225,3161,1996,33,-63.74305468,-10.33694537
000000000000000007a4,ctb0033-RO1577,5313,4540,1996,33,-60.09222366,-12.64111004
7.00E+00,ctb0033-RO1638,4269,4204,1996,33,-61.03222,-12.69166732
7.00E+02,ctb0033-RO1640,4195,4147,1996,33,-61.0494455,-12.68472004
000000000000000007ed,ctb0033-RO1651,3653,3542,1996,33,-60.64027839,-12.30722147
802,ctb0033-RO1672,3462,3376,1996,33,-60.44416713,-12.22166469
000000000000000008a8,ctb0033-RO1840,4452,4367,1996,33,-60.69277985,-13.44333353
000000000000000008f6,ctb0033-RO2020,3340,3263,1996,33,-65.20944344,-10.62972103
0000000000000000090a,ctb0033-RO2040,3613,3569,1996,33,-64.75916787,-10.54361133
0000000000000000094a,ctb0033-RO2103,3323,3256,1996,33,-64.93527561,-10.14499891
953,ctb0033-RO2112,3445,3400,1996,33,-64.6752788,-10.30694454
000000000000000009ab,ctb0033-RO2200,3933,3855,1996,33,-60.18888805,-12.89500233
000000000000000009b3,ctb0033-RO2208,4257,4147,1996,33,-60.18333201,-12.89583172
000000000000000009d9,ctb0033-RO2246,3791,3612,1996,33,-61.77527568,-12.13277697
00000000000000000a23,ctb0033-RO2319,3664,3567,1996,33,-61.5599992,-12.70166463
00000000000000000a2f,ctb0033-RO2331,3637,3354,1996,33,-62.86861158,-8.258335415
00000000000000000a4b,ctb0033-RO2359,3742,3435,1996,33,-63.61027603,-8.823887661
00000000000000000a72,ctb0033-RO2398,4146,3513,1996,33,-64.01444449,-8.928890572
00000000000000000ab6,ctb0033-RO2466,4009,3673,1996,33,-61.90944557,-12.61027981
00000000000000000ad9,ctb0033-RO2501,4018,3980,1996,33,-60.52833266,-12.94555516
00000000000000000ae2,ctb0033-RO2510,4719,4625,1996,33,-60.99416603,-12.92583256
00000000000000000afc,ctb0033-RO2536,3968,3854,1996,33,-61.31499835,-12.89889067
00000000000000000b30,ctb0033-RO2588,3342,3294,1996,33,-60.93833362,-12.26694241
00000000000000000b90,ctb0033-RO2685,3436,3351,1996,33,-61.97888715,-9.459166869
00000000000000000b98,ctb0033-RO2693,3718,3658,1996,33,-62.05833495,-9.72999929
00000000000000000bed,ctb0033-RO2872,3551,3464,1996,33,-60.9297231,-11.59027828
00000000000000000c42,ctb0033-RO2975,4141,4047,1996,33,-66.69472095,-9.79111127
00000000000000000c4a,ctb0033-RO2983,3642,3608,1996,33,-66.61389082,-9.734721478
00000000000000000c4b,ctb0033-RO2984,4039,3929,1996,33,-66.55722011,-9.836665446
00000000000000000c93,ctb0033-RO3056,3941,3796,1996,33,-61.44083418,-11.21805482
00000000000000000d05,ctb0033-RO3170,4187,4018,1996,33,-60.91972134,-11.30388806
00000000000000000d24,ctb0033-RO3207,3326,3224,1996,33,-62.26500091,-9.846109822
00000000000000000d39,ctb0033-RO3228,3928,3596,1996,33,-62.04472132,-9.366667277
00000000000000000d4c,ctb0033-RO3247,3284,3175,1996,33,-61.86916651,-9.503887194
00000000000000000d62,ctb0033-RO3269,3415,3367,1996,33,-62.30972124,-9.361945089
00000000000000000d7f,ctb0033-RO3298,3334,3288,1996,33,-62.53444655,-9.226111953
00000000000000000d9d,ctb0033-RO3328,3946,3925,1996,33,-65.01388956,-9.43972073
00000000000000000db8,ctb0033-RO3355,3234,3151,1996,33,-61.76333421,-11.42611202
00000000000000000df5,ctb0033-RO3416,3257,3225,1996,33,-62.54444386,-9.473056969
0.00E+00,ctb0033-RO3465,4369,4314,1996,33,-61.75861202,-9.030553617
0.00E+00,ctb0033-RO3555,3385,3288,1996,33,-62.18138831,-9.987498999
00000000000000000eb2,ctb0033-RO3614,3269,3161,1996,33,-62.77194273,-11.18000085
00000000000000000ebf,ctb0033-RO3627,3252,3160,1996,33,-62.2255557,-10.8611127
00000000000000000ec1,ctb0033-RO3629,3304,3183,1996,33,-62.26389059,-10.95750063
00000000000000000ec8,ctb0033-RO3636,3246,3175,1996,33,-62.13138841,-11.36583389
00000000000000000f42,ctb0033-RO3768,3569,3469,1996,33,-61.79027609,-11.16333273
00000000000000000f7f,ctb0033-RO3862,3718,3629,1996,33,-62.468055,-11.92638748
00000000000000000faa,ctb0033-RO3905,3669,3504,1996,33,-61.96249995,-11.53166786
00000000000000000fc4,ctb0033-RO3932,3744,3485,1996,33,-62.24055612,-11.81805362
635,ctb0033-RO0626J,3417,3346,1996,34,-63.48864067,-9.416858919
638,ctb0033-RO0628D,3391,3302,1996,34,-63.45035483,-9.128836663
697,ctb0033-RO1070,3336,3240,1996,34,-63.80250341,-12.37944553
699,ctb0033-RO1072,4843,4300,1996,34,-63.80277988,-12.32305573
000000000000000006a4,ctb0033-RO1085,3942,3781,1996,34,-63.88000259,-12.10444385
000000000000000006a9,ctb0033-RO1090,3849,3613,1996,34,-63.39639078,-12.04416572
000000000000000006be,ctb0033-RO1117,3411,3245,1996,34,-63.18861005,-11.67888954
722,ctb0033-RO1277,4729,4025,1996,34,-64.34194316,-11.99861154
761,ctb0033-RO1509,4284,4160,1996,34,-60.20666649,-12.88055484
794,ctb0033-RO1561,4340,4283,1996,34,-60.33694358,-12.77833441
000000000000000007cd,ctb0033-RO1618,4389,4300,1996,34,-60.73083382,-12.94777579
846,ctb0033-RO1742,3750,3506,1996,34,-60.31305618,-13.09139006
885,ctb0033-RO1805,4273,4272,1996,34,-60.9641652,-13.29166612
893,ctb0033-RO1819,4125,4046,1996,34,-61.15694551,-13.07111007
000000000000000008ae,ctb0033-RO1846,4102,4061,1996,34,-61.13694644,-13.21360956
000000000000000008bf,ctb0033-RO1864,4202,4205,1996,34,-61.0738903,-13.25750049
000000000000000009d0,ctb0033-RO2237,4986,5026,1996,34,-61.92055765,-12.10389092
000000000000000009fd,ctb0033-RO2281,3578,3412,1996,34,-61.81944307,-12.21194385
00000000000000000a1e,ctb0033-RO2314,4303,4190,1996,34,-61.8477762,-12.03388749
00000000000000000a30,ctb0033-RO2332,3467,3404,1996,34,-62.93833409,-8.547775664
00000000000000000a84,ctb0033-RO2416,4686,4642,1996,34,-62.35083415,-12.01222072
00000000000000000ab3,ctb0033-RO2463,4062,3642,1996,34,-62.17861029,-12.62305514
00000000000000000ac4,ctb0033-RO2480,4060,3950,1996,34,-61.99139047,-12.32527637
00000000000000000af1,ctb0033-RO2525,4342,4254,1996,34,-61.11277812,-12.90138776
00000000000000000b22,ctb0033-RO2574,3372,3310,1996,34,-61.32333241,-12.10222321
00000000000000000b50,ctb0033-RO2621,4040,3950,1996,34,-61.36222023,-12.01361196
00000000000000000b6b,ctb0033-RO2648,5639,5353,1996,34,-61.51833336,-13.48583322
00000000000000000b75,ctb0033-RO2658,NA,NA,1996,34,-61.53722211,-13.52222394
00000000000000000c19,ctb0033-RO2934,4070,3985,1996,34,-65.10110958,-9.76610909
00000000000000000c1c,ctb0033-RO2937,3932,3814,1996,34,-64.63194526,-9.441945821
00000000000000000c41,ctb0033-RO2974,3900,3806,1996,34,-65.91555547,-9.689443766
00000000000000000cbe,ctb0033-RO3099,4396,4320,1996,34,-61.22194583,-11.24944243
00000000000000000cd5,ctb0033-RO3122,3482,3312,1996,34,-61.55444316,-11.03138793
00000000000000000ce8,ctb0033-RO3141,4190,4168,1996,34,-61.05444416,-11.49111233
00000000000000000d01,ctb0033-RO3166,4338,4306,1996,34,-60.99694405,-11.38388879
00000000000000000d0a,ctb0033-RO3175,4145,4062,1996,34,-60.97888915,-11.48361212
00000000000000000d1c,ctb0033-RO3193,4826,4774,1996,34,-60.19249992,-11.4913888
00000000000000000d34,ctb0033-RO3223,3786,3423,1996,34,-61.89722317,-9.325277901
00000000000000000d58,ctb0033-RO3259,3354,3306,1996,34,-61.60777847,-9.595833858
00000000000000000d6a,ctb0033-RO3277,3503,3426,1996,34,-62.15361257,-9.513612493
00000000000000000d6b,ctb0033-RO3278,3471,3368,1996,34,-62.15777737,-9.470002485
00000000000000000d72,ctb0033-RO3285,3380,3254,1996,34,-62.18999883,-9.580276054
00000000000000000dbc,ctb0033-RO3359,3719,3590,1996,34,-61.76277682,-11.55860975
00000000000000000df4,ctb0033-RO3415,3580,3512,1996,34,-62.60472198,-9.300275722
00000000000000000dfe,ctb0033-RO3425,3523,3461,1996,34,-62.5361098,-9.684721578
0.00E+00,ctb0033-RO3429,3288,3207,1996,34,-62.90027566,-9.853333566
0.00E+00,ctb0033-RO3432,3498,3442,1996,34,-62.8277796,-9.660276786
0.00E+00,ctb0033-RO3445,3193,3119,1996,34,-62.46222249,-9.890834606
0.00E+00,ctb0033-RO3467,4167,4207,1996,34,-61.87000036,-9.021943093
0.00E+00,ctb0033-RO3508,3479,3261,1996,34,-61.97111048,-10.77194406
00000000000000000e7a,ctb0033-RO3549,3533,3455,1996,34,-62.53166853,-10.37083454
00000000000000000e7c,ctb0033-RO3551,3185,3118,1996,34,-62.45888708,-10.29472214
00000000000000000ea6,ctb0033-RO3602,3392,3303,1996,34,-62.82694574,-11.06333293
00000000000000000eaa,ctb0033-RO3606,3280,3174,1996,34,-62.78305481,-10.99833262
00000000000000000f23,ctb0033-RO3737,4093,3953,1996,34,-63.9433352,-8.403612927
00000000000000000f61,ctb0033-RO3799,3546,3455,1996,34,-62.8361092,-11.14944263
00000000000000000f96,ctb0033-RO3885,4881,4970,1996,34,-62.14305341,-11.96472237
00000000000000000fc0,ctb0033-RO3928,3926,3809,1996,34,-62.05305538,-11.93194352
0000000000000000068b,ctb0033-RO1058,3437,3368,1996,35,-64.06333407,-12.03333456
0000000000000000078c,ctb0033-RO1553,4129,4047,1996,35,-59.85833489,-12.37583365
790,ctb0033-RO1557,4499,4434,1996,35,-59.94805646,-12.45833148
792,ctb0033-RO1559,4467,4397,1996,35,-60.03722065,-12.51555513
000000000000000007a0,ctb0033-RO1573,3463,3348,1996,35,-60.38639055,-12.9633336
814,ctb0033-RO1691,3982,3892,1996,35,-61.55611086,-12.54638981
862,ctb0033-RO1770,4301,4289,1996,35,-60.70305362,-13.49083187
868,ctb0033-RO1776,4456,4264,1996,35,-60.57416776,-13.1872206
0000000000000000086d,ctb0033-RO1781,4388,4301,1996,35,-60.71555694,-13.29833248
879,ctb0033-RO1793,4381,4301,1996,35,-60.7641656,-13.19916653
890,ctb0033-RO1816,4902,4643,1996,35,-61.08055665,-12.94611255
000000000000000008f5,ctb0033-RO2019,3745,3597,1996,35,-65.13777676,-10.63638738
965,ctb0033-RO2130,3443,3338,1996,35,-65.02416779,-11.87472434
000000000000000009ba,ctb0033-RO2215,4047,3936,1996,35,-59.96249949,-12.36694667
00000000000000000a39,ctb0033-RO2341,NA,NA,1996,35,-63.00611242,-8.283056671
00000000000000000a46,ctb0033-RO2354,3665,3591,1996,35,-63.59805363,-8.932778908
00000000000000000ab1,ctb0033-RO2461,3324,3239,1996,35,-62.16694528,-12.54472211
00000000000000000b01,ctb0033-RO2541,4225,4145,1996,35,-61.20666449,-12.6511118
00000000000000000b25,ctb0033-RO2577,3553,3466,1996,35,-60.74222236,-12.11361176
00000000000000000b31,ctb0033-RO2589,3403,3385,1996,35,-60.85972413,-12.31805708
00000000000000000b4b,ctb0033-RO2616,3505,3412,1996,35,-61.32444273,-12.08638895
00000000000000000c6f,ctb0033-RO3020,3976,3871,1996,35,-62.67972406,-12.20138916
00000000000000000c7a,ctb0033-RO3031,3650,3473,1996,35,-62.62166657,-12.07360916
00000000000000000d12,ctb0033-RO3183,3471,3396,1996,35,-61.33472095,-11.6750012
00000000000000000d6d,ctb0033-RO3280,3437,3399,1996,35,-62.22305415,-9.446110622
00000000000000000d81,ctb0033-RO3300,3766,3608,1996,35,-66.23888934,-9.699721994
00000000000000000dab,ctb0033-RO3342,3447,3293,1996,35,-64.87583133,-9.353334565
00000000000000000dc8,ctb0033-RO3371,3532,3496,1996,35,-61.64666629,-11.49444328
00000000000000000e5e,ctb0033-RO3521,3337,3272,1996,35,-62.07444569,-10.63611092
00000000000000000e6e,ctb0033-RO3537,3441,3417,1996,35,-62.25222113,-10.42555663
00000000000000000f30,ctb0033-RO3750,3498,3457,1996,35,-63.82305541,-9.123057668
00000000000000000f3f,ctb0033-RO3765,3395,3334,1996,35,-61.75083535,-11.28750086
657,ctb0033-RO1005,3855,3606,1996,36,-64.22166783,-12.39472241
000000000000000006ac,ctb0033-RO1094,4277,3999,1996,36,-64.36416732,-12.30138896
785,ctb0033-RO1546,3332,3279,1996,36,-60.91027696,-12.35583459
0000000000000000089e,ctb0033-RO1830,4211,4176,1996,36,-60.9977779,-13.17972039
000000000000000008d5,ctb0033-RO1886,4942,4876,1996,36,-60.85972413,-13.10305507
902,ctb0033-RO2032,3404,3291,1996,36,-65.30416812,-10.56222362
919,ctb0033-RO2055,3399,3286,1996,36,-64.97444435,-10.37972153
929,ctb0033-RO2071,3450,3432,1996,36,-65.37333324,-10.60277914
982,ctb0033-RO2159,4485,3777,1996,36,-64.83138747,-11.18111117
0000000000000000099e,ctb0033-RO2187,3373,3245,1996,36,-65.06055405,-10.93249845
000000000000000009d3,ctb0033-RO2240,4795,4696,1996,36,-61.87277838,-12.13222405
00000000000000000a57,ctb0033-RO2371,3906,3653,1996,36,-63.22999943,-8.908334116
00000000000000000a6b,ctb0033-RO2391,4038,3994,1996,36,-63.5999978,-8.659444932
00000000000000000ab4,ctb0033-RO2464,4464,3869,1996,36,-62.15361257,-12.60666794
00000000000000000acc,ctb0033-RO2488,3398,3319,1996,36,-61.90916465,-12.57416555
00000000000000000b23,ctb0033-RO2575,3478,3406,1996,36,-60.66361287,-12.17472374
00000000000000000b37,ctb0033-RO2595,3793,3629,1996,36,-61.51055669,-12.72111077
00000000000000000b4f,ctb0033-RO2620,4203,4095,1996,36,-61.37611033,-12.02861237
00000000000000000b5f,ctb0033-RO2636,3742,3521,1996,36,-62.27305405,-13.07277777
00000000000000000b79,ctb0033-RO2662,NA,NA,1996,36,-61.8280536,-13.52499751
00000000000000000bb1,ctb0033-RO2812,3623,3497,1996,36,-61.18166677,-11.92305653
00000000000000000bdb,ctb0033-RO2854,4293,4237,1996,36,-60.76722008,-11.64583422
00000000000000000be5,ctb0033-RO2864,4571,4413,1996,36,-60.60083318,-11.54694474
00000000000000000c48,ctb0033-RO2981,3387,3246,1996,36,-66.64805645,-9.743612926
00000000000000000ccf,ctb0033-RO3116,4267,4202,1996,36,-61.50972283,-11.15888701
00000000000000000cf8,ctb0033-RO3157,3559,3396,1996,36,-60.94305581,-11.23610972
00000000000000000cfd,ctb0033-RO3162,4107,4038,1996,36,-61.03638926,-11.19666451
00000000000000000d04,ctb0033-RO3169,4159,4087,1996,36,-60.90083258,-11.3372243
00000000000000000d41,ctb0033-RO3236,3922,3632,1996,36,-62.1238882,-9.35499781
00000000000000000d45,ctb0033-RO3240,3440,3368,1996,36,-62.12333527,-9.309443633
00000000000000000d84,ctb0033-RO3303,3866,3743,1996,36,-66.08527777,-9.70916637
0.00E+00,ctb0033-RO3436,3203,3159,1996,36,-62.69694511,-9.75083221
00000000000000000f2e,ctb0033-RO3748,3432,3288,1996,36,-64.05249845,-9.016944441
00000000000000000fa0,ctb0033-RO3895,3821,3742,1996,36,-64.31944254,-9.145277369
00000000000000000fc5,ctb0033-RO3933,4300,4177,1996,36,-62.22694248,-11.84999862
0000000000000000062a,ctb0033-RO0607,3698,3657,1996,37,-63.28833339,-9.091112668
0000000000000000064c,ctb0033-RO0661H,3892,3837,1996,37,-62.68132934,-11.06545546
0000000000000000065c,ctb0033-RO1011,3405,3336,1996,37,-64.11944294,-12.02944623
684,ctb0033-RO1051,3850,3609,1996,37,-64.14250095,-12.46250074
000000000000000007b2,ctb0033-RO1590,4355,4268,1996,37,-60.30944431,-12.52944523
0000000000000000087b,ctb0033-RO1795,4300,4250,1996,37,-60.67916621,-13.18999862
892,ctb0033-RO1818,4279,4178,1996,37,-61.1699973,-13.09194299
997,ctb0033-RO2180,3886,3503,1996,37,-64.71638726,-11.3872242
000000000000000009d6,ctb0033-RO2243,5119,5058,1996,37,-61.96638829,-12.13194312
000000000000000009fc,ctb0033-RO2280,4749,4762,1996,37,-61.84861005,-12.07666811
00000000000000000a3f,ctb0033-RO2347,3922,3611,1996,37,-63.50805559,-8.878609749
00000000000000000a67,ctb0033-RO2387,3487,3416,1996,37,-63.72805426,-8.611665664
00000000000000000a71,ctb0033-RO2397,4334,4254,1996,37,-63.97666698,-8.904722244
00000000000000000af5,ctb0033-RO2529,3495,3442,1996,37,-61.16944437,-12.72777712
00000000000000000b1c,ctb0033-RO2568,4434,4399,1996,37,-61.13277718,-12.26694241
00000000000000000b3c,ctb0033-RO2600,3467,3341,1996,37,-60.88638956,-12.38027938
00000000000000000c06,ctb0033-RO2915,3379,3336,1996,37,-64.83416549,-9.63694231
00000000000000000ca6,ctb0033-RO3075,4079,3973,1996,37,-61.33472095,-11.48055764
00000000000000000cc1,ctb0033-RO3102,3664,3626,1996,37,-61.17166501,-11.30694254
00000000000000000cef,ctb0033-RO3148,3646,3529,1996,37,-61.15416749,-11.34389065
00000000000000000d09,ctb0033-RO3174,4123,4045,1996,37,-61.00222362,-11.51361296
00000000000000000d22,ctb0033-RO3205,4021,3962,1996,37,-62.03333277,-9.800279182
00000000000000000d2f,ctb0033-RO3218,3250,3193,1996,37,-62.33138801,-9.914164623
00000000000000000d59,ctb0033-RO3260,3364,3327,1996,37,-61.67750097,-9.447220938
00000000000000000e1a,ctb0033-RO3453,3513,3443,1996,37,-61.64944431,-9.191112469
00000000000000000e1f,ctb0033-RO3458,3872,3808,1996,37,-61.56972004,-8.992776113
00000000000000000ec2,ctb0033-RO3630,4108,3361,1996,37,-62.29055602,-11.00916823
00000000000000000ef0,ctb0033-RO3676,3239,3195,1996,37,-62.255833,-11.327499
00000000000000000f39,ctb0033-RO3759,3458,3370,1996,37,-61.64944431,-11.07972013
00000000000000000fc6,ctb0033-RO3934,4312,4230,1996,37,-62.19611226,-11.84583382
647,ctb0033-RO0661C,3612,3562,1996,38,-62.6819982,-11.06697602
0000000000000000064b,ctb0033-RO0661G,3822,3753,1996,38,-62.68171282,-11.06533953
661,ctb0033-RO1016,3503,3374,1996,38,-64.0294449,-12.29388875
662,ctb0033-RO1017,3333,3239,1996,38,-64.08833179,-12.29277844
676,ctb0033-RO1037,3910,3742,1996,38,-64.28083118,-12.15888947
000000000000000006bc,ctb0033-RO1111,3334,3182,1996,38,-62.98027639,-11.96388852
723,ctb0033-RO1278,5571,4525,1996,38,-64.32583243,-12.01444581
728,ctb0033-RO1283,0,0,1996,38,-64.22972097,-12.42555709
0000000000000000072f,ctb0033-RO1290,3673,3255,1996,38,-63.79610906,-12.25138906
0000000000000000073a,ctb0033-RO1335,3376,3317,1996,38,-63.78611176,-10.17388942
746,ctb0033-RO1348,3590,3537,1996,38,-63.60888925,-10.68527697
000000000000000007de,ctb0033-RO1636,4487,4402,1996,38,-61.14861145,-12.71222378
816,ctb0033-RO1693,3418,3383,1996,38,-61.51750396,-12.60194575
