"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"00000000000000000cb5","ctb0033-RO3090",3368,3207,1996,50,-61.4500020928322,-11.5322207855439
"00000000000000000cd3","ctb0033-RO3120",4576,4469,1996,50,-61.5336102375843,-11.1522206528702
"00000000000000000cd7","ctb0033-RO3124",4006,3949,1996,50,-61.2461096971634,-11.689167765322
"00000000000000000cdf","ctb0033-RO3132",3471,3383,1996,50,-61.109166244711,-11.6022242129819
"00000000000000000ce4","ctb0033-RO3137",4466,4439,1996,50,-61.1711120765455,-11.6030536057778
"00000000000000000f31","ctb0033-RO3751",3688,3633,1996,50,-61.8811124417804,-11.2044456444082
"00000000000000000f33","ctb0033-RO3753",3604,3386,1996,50,-61.5900000295062,-11.4233339969198
"0000000000000000064a","ctb0033-RO0661F",3599,3528,1996,51,-62.6819001044635,-11.0669983135368
"00000000000000000673","ctb0033-RO1034",3454,3358,1996,51,-63.7850014412671,-11.9880568498334
"000000000000000007f7","ctb0033-RO1661",3813,3769,1996,51,-60.3980555633138,-12.5636108592059
"00000000000000000803","ctb0033-RO1673",3882,3630,1996,51,-60.4652765116945,-12.2247236382451
"00000000000000000851","ctb0033-RO1753",3910,3811,1996,51,-60.5977786994977,-13.0725013078293
"00000000000000000852","ctb0033-RO1754",4694,4512,1996,51,-60.6133320439721,-13.1005535125566
"000000000000000008c6","ctb0033-RO1871",4376,4331,1996,51,-60.8408353797189,-13.3672211328558
"000000000000000008c9","ctb0033-RO1874",4373,4285,1996,51,-60.8305571517907,-13.563055932921
"00000000000000000941","ctb0033-RO2094",3333,3238,1996,51,-65.0108350754656,-10.635000603479
"00000000000000000956","ctb0033-RO2115",3574,3479,1996,51,-64.4727776468516,-10.3169463026398
"0000000000000000096f","ctb0033-RO2140",3484,3410,1996,51,-65.0138895596873,-11.854444345868
"000000000000000009ce","ctb0033-RO2235",4887,4844,1996,51,-62.0800017260673,-12.0874992624263
"000000000000000009ea","ctb0033-RO2262",4102,4001,1996,51,-61.7097224336902,-12.2872223986101
"00000000000000000a43","ctb0033-RO2351",3596,3526,1996,51,-63.4925022485652,-8.87777589674122
"00000000000000000a9c","ctb0033-RO2440",4227,4148,1996,51,-62.2119465262387,-12.2344444785416
"00000000000000000ac6","ctb0033-RO2482",4578,4405,1996,51,-61.9122235898303,-12.2119438546259
"00000000000000000ad0","ctb0033-RO2492",3934,3827,1996,51,-61.1991687403738,-12.6105562750966
"00000000000000000b32","ctb0033-RO2590",3337,3287,1996,51,-60.8208318523931,-12.3166658428661
"00000000000000000bba","ctb0033-RO2821",3530,3445,1996,51,-60.6586097560688,-11.8216654940241
"00000000000000000c9c","ctb0033-RO3065",4480,4339,1996,51,-61.3716646055253,-11.2244447126329
"00000000000000000c9e","ctb0033-RO3067",4019,4006,1996,51,-61.4436122010226,-11.3716663930135
"00000000000000000cbd","ctb0033-RO3098",4084,4026,1996,51,-61.2222222928201,-11.3041645212664
"00000000000000000cfc","ctb0033-RO3161",4239,4177,1996,51,-61.0069458121618,-11.1594443965768
"00000000000000000d0f","ctb0033-RO3180",4139,4113,1996,51,-60.8675008040185,-11.452220053544
"00000000000000000d19","ctb0033-RO3190",4739,4726,1996,51,-60.3047221191641,-11.4436095294098
"00000000000000000d61","ctb0033-RO3268",3539,3486,1996,51,-62.2597213349254,-9.38555602920236
"00000000000000000d86","ctb0033-RO3305",3661,3601,1996,51,-64.4988901426206,-9.29500060500899
"00000000000000000dd4","ctb0033-RO3383",4284,3494,1996,51,-61.5141685569913,-11.8961101861114
"00000000000000000eda","ctb0033-RO3654",3398,3341,1996,51,-62.1505536229349,-11.0894454282398
"00000000000000000698","ctb0033-RO1071",5891,5431,1996,52,-63.8033328056978,-12.3425018743697
"000000000000000007d7","ctb0033-RO1629",3907,3862,1996,52,-61.2605571845766,-12.8988906674145
"000000000000000007ff","ctb0033-RO1669",3783,3724,1996,52,-60.152778250768,-12.4508312753621
"0000000000000000092b","ctb0033-RO2073",3561,3392,1996,52,-65.3399969970289,-10.6247223755508
"0000000000000000096b","ctb0033-RO2136",3756,3629,1996,52,-65.0066658159807,-11.83083340579
"000000000000000009c4","ctb0033-RO2225",5327,5265,1996,52,-62.2169451785197,-12.040834769902
"000000000000000009c6","ctb0033-RO2227",5034,4982,1996,52,-62.1461123582857,-12.0422215503296
"000000000000000009d5","ctb0033-RO2242",3877,3691,1996,52,-61.9775003701517,-12.1322240459924
"000000000000000009e5","ctb0033-RO2257",3853,3690,1996,52,-61.7844435900428,-12.1897241540766
"000000000000000009f4","ctb0033-RO2272",3603,3439,1996,52,-61.4602758616594,-11.9963909097023
"00000000000000000b5c","ctb0033-RO2633",4199,3986,1996,52,-62.3097212350376,-13.0383312164568
"00000000000000000be6","ctb0033-RO2865",3542,3463,1996,52,-60.8280555960997,-11.7127787054
"00000000000000000ca5","ctb0033-RO3074",3568,3436,1996,52,-61.3377798966202,-11.4180544212725
"00000000000000000cb0","ctb0033-RO3085",3571,3446,1996,52,-61.4216645056376,-11.4972213013754
"00000000000000000d18","ctb0033-RO3189",4805,4817,1996,52,-60.3397216033326,-11.4274987973037
"00000000000000000d7c","ctb0033-RO3295",3398,3336,1996,52,-62.5488895791403,-9.39527686949888
"00000000000000000e34","ctb0033-RO3479",4075,4082,1996,52,-62.6166679151527,-10.0336105626028
"00000000000000000e93","ctb0033-RO3583",3901,3763,1996,52,-62.9455533724506,-8.11972425855436
"00000000000000000eac","ctb0033-RO3608",3185,3113,1996,52,-62.5822213595148,-11.2450011684893
"00000000000000000eb5","ctb0033-RO3617",3352,3271,1996,52,-62.5833316756771,-11.1083341803022
"00000000000000000ee2","ctb0033-RO3662",3699,3653,1996,52,-62.0458316346947,-11.2586103449044
"00000000000000000f7e","ctb0033-RO3861",4347,4262,1996,52,-62.4877775992028,-11.9013897617586
"00000000000000000f97","ctb0033-RO3886",4734,4711,1996,52,-62.2397222667007,-11.9483351776493
"00000000000000000628","ctb0033-RO0600",3592,3506,1996,53,-63.3494453685686,-9.07638871676275
"0000000000000000065a","ctb0033-RO1009",5162,4700,1996,53,-64.324722114574,-12.4122243784414
"000000000000000007df","ctb0033-RO1637",4374,4305,1996,53,-61.1066646890201,-12.7119428557488
"00000000000000000809","ctb0033-RO1679",3408,3354,1996,53,-60.6058318360002,-12.2174998945385
"00000000000000000815","ctb0033-RO1692",5016,4748,1996,53,-61.5372221094376,-12.5658314915305
"00000000000000000819","ctb0033-RO1696",4280,4191,1996,53,-61.4166658533567,-12.5841673150623
"00000000000000000878","ctb0033-RO1792",4008,3940,1996,53,-61.0647223845113,-13.0116657921572
"000000000000000008b0","ctb0033-RO1848",5455,5085,1996,53,-61.1869463443863,-13.2977795521505
"0000000000000000097b","ctb0033-RO2152",3531,3473,1996,53,-64.8361096597874,-11.2930569005423
"00000000000000000985","ctb0033-RO2162",4245,3954,1996,53,-64.8886111155907,-11.2897214929543
"000000000000000009ad","ctb0033-RO2202",3692,3673,1996,53,-59.8955550064999,-12.4236129225319
"000000000000000009b5","ctb0033-RO2210",3789,3732,1996,53,-60.2280567947522,-12.8997200602104
"000000000000000009e0","ctb0033-RO2253",4964,4907,1996,53,-61.8594456697617,-11.9955570578053
"000000000000000009e9","ctb0033-RO2261",3977,3826,1996,53,-61.7313892057089,-12.3558345865195
"00000000000000000a94","ctb0033-RO2432",4099,3933,1996,53,-62.3569431151936,-12.2786118744759
"00000000000000000abb","ctb0033-RO2471",4392,4033,1996,53,-61.9555571338677,-12.3949988710719
"00000000000000000ad4","ctb0033-RO2496",3671,3561,1996,53,-60.8508326842807,-12.7377788872524
"00000000000000000b21","ctb0033-RO2573",3593,3474,1996,53,-61.3149983493381,-12.1316666583607
"00000000000000000bd4","ctb0033-RO2847",3759,3529,1996,53,-60.9250009121027,-11.1011104365957
"00000000000000000be1","ctb0033-RO2860",4436,4368,1996,53,-60.875553940521,-11.4899975576688
"00000000000000000be9","ctb0033-RO2868",4136,4013,1996,53,-60.7422223599219,-11.6813910930848
"00000000000000000c32","ctb0033-RO2959",3669,3428,1996,53,-65.6541674208505,-9.56305500573583
"00000000000000000c94","ctb0033-RO3057",3988,3922,1996,53,-61.443054813391,-11.2905553448513
"00000000000000000cbb","ctb0033-RO3096",3867,3783,1996,53,-61.2247238485111,-11.4861092215502
"00000000000000000cce","ctb0033-RO3115",3609,3498,1996,53,-61.5186098216406,-11.2888876410573
"00000000000000000ea4","ctb0033-RO3600",3220,3120,1996,53,-62.9147231477671,-11.0633329324709
"00000000000000000f17","ctb0033-RO3725",5177,4441,1996,53,-63.3827771489431,-7.97972186277932
"00000000000000000f7c","ctb0033-RO3859",3857,3795,1996,53,-62.5330553112995,-11.8888909015058
"00000000000000000f9b","ctb0033-RO3890",3353,3153,1996,53,-62.1525022500953,-11.7705552777495
"000000000000000006b9","ctb0033-RO1108",4424,4254,1996,54,-63.3769446447652,-11.9761109181112
"000000000000000006e8","ctb0033-RO1219",3565,3373,1996,54,-63.5449992452674,-10.5200003873106
"00000000000000000886","ctb0033-RO1806",3583,3414,1996,54,-60.2963880592953,-13.0641672479605
"000000000000000008a9","ctb0033-RO1841",3609,3474,1996,54,-60.3002763954138,-13.0330560999106
"0000000000000000090e","ctb0033-RO2044",3270,3220,1996,54,-64.7213903669854,-10.3197243225961
"00000000000000000924","ctb0033-RO2066",3414,3374,1996,54,-65.2252777042269,-10.3836098633888
"000000000000000009d7","ctb0033-RO2244",4271,4128,1996,54,-61.8125002538711,-12.1480538547321
"00000000000000000a11","ctb0033-RO2301",4296,4209,1996,54,-61.5430546136155,-12.36722313061
"00000000000000000a25","ctb0033-RO2321",4412,4352,1996,54,-61.5091654456093,-12.6205535796584
"00000000000000000a5b","ctb0033-RO2375",3436,3349,1996,54,-63.4299990290991,-8.69416795176453
"00000000000000000a5d","ctb0033-RO2377",3858,3799,1996,54,-63.4444465165122,-8.73416608821394
"00000000000000000af8","ctb0033-RO2532",3948,3855,1996,54,-61.4022228250446,-12.9008348354738
"00000000000000000bc1","ctb0033-RO2828",3588,3478,1996,54,-60.7463871603059,-11.9958335220706
"00000000000000000bf4","ctb0033-RO2879",4088,4071,1996,54,-61.1602764609856,-11.4838885892256
"00000000000000000c12","ctb0033-RO2927",4687,3935,1996,54,-65.2541682199522,-9.69111146978869
"00000000000000000c6b","ctb0033-RO3016",3491,3418,1996,54,-62.7655572993272,-12.3494446947099
"00000000000000000d50","ctb0033-RO3251",3422,3383,1996,54,-62.0491670422827,-8.89527786837599
"00000000000000000f07","ctb0033-RO3709",4075,4031,1996,54,-63.8497208339568,-8.84249994830741
"00000000000000000f9c","ctb0033-RO3891",3573,3405,1996,54,-62.1444446544917,-11.6863897453657
"00000000000000000fbf","ctb0033-RO3927",4358,4191,1996,54,-62.122777882473,-11.919444661924
"00000000000000000637","ctb0033-RO0628",3481,3433,1996,55,-63.4497216330585,-9.12972402446302
"000000000000000006e7","ctb0033-RO1217",3875,3757,1996,55,-63.5772207094796,-10.5538895553168
"000000000000000007dd","ctb0033-RO1635",4709,4626,1996,55,-61.1866654210199,-12.7844433797767
"00000000000000000835","ctb0033-RO1725",4579,4399,1996,55,-60.4236106714511,-13.3738874889307
"0000000000000000085b","ctb0033-RO1763",4267,4219,1996,55,-60.381387443576,-13.4030544689213
"00000000000000000864","ctb0033-RO1772",4470,4431,1996,55,-60.5424992237381,-13.4472218648557
"00000000000000000884","ctb0033-RO1804",3499,3412,1996,55,-60.2972219111922,-13.0008346356984
"00000000000000000974","ctb0033-RO2145",3756,3686,1996,55,-65.0977786278057,-11.0749979408267
"000000000000000009ca","ctb0033-RO2231",3831,3666,1996,55,-61.9702766264451,-12.0869463338957
"000000000000000009e8","ctb0033-RO2260",3491,3355,1996,55,-61.7847200543081,-12.3400003186787
"00000000000000000a24","ctb0033-RO2320",4170,4075,1996,55,-61.5125008531973,-12.6744462749903
"00000000000000000a36","ctb0033-RO2338",3883,3829,1996,55,-63.0119449280353,-8.37610919182434
"00000000000000000a3c","ctb0033-RO2344",4048,3980,1996,55,-63.4752767411958,-8.94222328426667
"00000000000000000c64","ctb0033-RO3009",4361,3634,1996,55,-62.9700026235266,-12.3677760591407
"00000000000000000c92","ctb0033-RO3055",4382,4312,1996,55,-61.4438886652879,-11.1511103367079
"00000000000000000cb2","ctb0033-RO3087",3970,3829,1996,55,-61.4052773092662,-11.5550023328259
"00000000000000000cba","ctb0033-RO3095",3931,3820,1996,55,-61.1633354043083,-11.1969454364363
"00000000000000000cd1","ctb0033-RO3118",4300,4239,1996,55,-61.5058344971224,-11.0608313767799
"00000000000000000e92","ctb0033-RO3582",3621,3473,1996,55,-62.9211130395767,-8.16388719538769
"00000000000000000ea2","ctb0033-RO3598",4189,4015,1996,55,-62.9655568997764,-8.16777999060735
"00000000000000000f32","ctb0033-RO3752",3265,3191,1996,55,-61.8444452538179,-11.3158339887233
"00000000000000000f37","ctb0033-RO3757",4714,4592,1996,55,-61.5755570011941,-11.0961117843147
"0000000000000000063c","ctb0033-RO0629",3936,3872,1996,56,-63.4061116247558,-9.09416715266284
"0000000000000000068d","ctb0033-RO1060",4073,3954,1996,56,-63.6208351768834,-12.1330534387883
"000000000000000007c3","ctb0033-RO1607",3833,3667,1996,56,-60.7011094482092,-12.2538906182356
"00000000000000000836","ctb0033-RO1726",4281,4153,1996,56,-60.5266649558973,-13.2638903841443
"0000000000000000086c","ctb0033-RO1780",4615,4410,1996,56,-60.7938899638282,-13.2930573641349
"00000000000000000910","ctb0033-RO2046",3406,3301,1996,56,-64.8591676713348,-10.3802789149019
"000000000000000009cc","ctb0033-RO2233",5043,5039,1996,56,-61.9291681738334,-12.0236092625325
"000000000000000009f6","ctb0033-RO2274",4200,4111,1996,56,-61.5413869098215,-12.0011130977179
"00000000000000000a7b","ctb0033-RO2407",4629,4575,1996,56,-62.1713910021577,-12.1313901940954
"00000000000000000ad6","ctb0033-RO2498",4215,4140,1996,56,-61.6480575252221,-12.8069440036924
"00000000000000000c14","ctb0033-RO2929",5060,4286,1996,56,-65.2586094846014,-9.72389032163257
"00000000000000000c63","ctb0033-RO3008",4121,3491,1996,56,-63.0072227400198,-12.3855544950407
"00000000000000000c8b","ctb0033-RO3048",4186,4151,1996,56,-61.4669422177343,-11.1727771087266
"00000000000000000c99","ctb0033-RO3062",4210,4221,1996,56,-61.4069450130602,-11.1294435646892
"00000000000000000caf","ctb0033-RO3084",3588,3477,1996,56,-61.4586126169664,-11.4983316175377
"00000000000000000ccb","ctb0033-RO3112",3189,3096,1996,56,-61.5613904371473,-11.5855560932441
"00000000000000000710","ctb0033-RO1259",4293,3981,1996,57,-64.0838905257785,-11.7994457934748
"0000000000000000082a","ctb0033-RO1714",3817,3583,1996,57,-60.3938907629299,-13.1105552762194
"0000000000000000083a","ctb0033-RO1730",4178,4140,1996,57,-60.5505568193417,-13.2297202927717
"00000000000000000872","ctb0033-RO1786",5167,4829,1996,57,-60.8199980004961,-13.1022212163506
"0000000000000000097e","ctb0033-RO2155",4278,3808,1996,57,-64.9636131953096,-11.2172209689263
"000000000000000009cd","ctb0033-RO2234",4120,3916,1996,57,-61.9244459858178,-11.9524999780332
"00000000000000000a4d","ctb0033-RO2361",3685,3596,1996,57,-63.5383328891925,-8.67139086358353
"00000000000000000a79","ctb0033-RO2405",4161,4049,1996,57,-62.0630571420642,-12.3088891706288
"00000000000000000a8c","ctb0033-RO2424",4537,4299,1996,57,-62.1049994465729,-12.3311133302792
"00000000000000000aac","ctb0033-RO2456",4530,4388,1996,57,-62.1338899622982,-12.363887723022
"00000000000000000ace","ctb0033-RO2490",4370,4307,1996,57,-61.0675004044676,-12.6338907509092
"00000000000000000b13","ctb0033-RO2559",3763,3693,1996,57,-61.2469435490604,-12.272779370298
"00000000000000000bcd","ctb0033-RO2840",4241,4206,1996,57,-60.8363896559686,-11.8605577734122
"00000000000000000bd7","ctb0033-RO2850",3753,3566,1996,57,-60.8336116360123,-10.9941678160309
"00000000000000000cc8","ctb0033-RO3109",3411,3307,1996,57,-61.4925017849726,-11.6536108935218
"00000000000000000ced","ctb0033-RO3146",3737,3602,1996,57,-61.136112592377,-11.3647235726733
"00000000000000000db4","ctb0033-RO3351",3519,3427,1996,57,-63.9652784377568,-8.8177786920671
"00000000000000000eab","ctb0033-RO3607",3886,3826,1996,57,-62.7499994957517,-11.0336130239496
"00000000000000000ee3","ctb0033-RO3663",4470,4061,1996,57,-62.1186130820891,-11.1750022001523
"00000000000000000fba","ctb0033-RO3921",5011,4968,1996,57,-62.0875019340392,-11.9588898698428
"00000000000000000663","ctb0033-RO1018",3842,3630,1996,58,-64.1491673060999,-12.3186100109254
"000000000000000006fd","ctb0033-RO1240",6078,5436,1996,58,-63.2416688961068,-12.2983344784353
"0000000000000000085f","ctb0033-RO1767",4672,4407,1996,58,-60.477498907682,-13.4658341526528
"00000000000000000869","ctb0033-RO1777",4337,4171,1996,58,-60.571942667994,-13.18861184016
"000000000000000009b9","ctb0033-RO2214",3697,3599,1996,58,-59.9230542826965,-12.3344442787661
"000000000000000009bb","ctb0033-RO2216",3740,3690,1996,58,-60.0274998066714,-12.4941648193995
"000000000000000009e1","ctb0033-RO2254",4490,4432,1996,58,-61.8469423504079,-12.034997806623
"00000000000000000a99","ctb0033-RO2437",4473,4321,1996,58,-62.3222200952905,-12.227220734835
"00000000000000000ada","ctb0033-RO2502",4602,4383,1996,58,-60.851109148546,-12.9666645443258
"00000000000000000b6f","ctb0033-RO2652",7817,5945,1996,58,-61.578054097784,-13.4833316651865
"00000000000000000c33","ctb0033-RO2960",3813,3690,1996,58,-65.6755577286039,-9.60860918209784
"00000000000000000c46","ctb0033-RO2979",4016,3931,1996,58,-66.740832511171,-9.79750116182286
"00000000000000000cec","ctb0033-RO3145",4280,4236,1996,58,-61.1497217687921,-11.380553381413
"00000000000000000db5","ctb0033-RO3352",3531,3478,1996,58,-63.9538898936663,-8.87222431592968
"00000000000000000808","ctb0033-RO1678",3611,3473,1996,59,-60.6033347394103,-12.2294458262607
"0000000000000000082d","ctb0033-RO1717",4956,4588,1996,59,-60.3894450391796,-13.2027784042068
"0000000000000000082f","ctb0033-RO1719",5140,5068,1996,59,-60.4569424518256,-13.2263893442848
"000000000000000008bd","ctb0033-RO1862",4323,4300,1996,59,-60.8622212283712,-13.2636094607779
"000000000000000008cd","ctb0033-RO1878",4480,4381,1996,59,-60.8263878923057,-13.445835084428
"000000000000000008ea","ctb0033-RO2008",3385,3269,1996,59,-65.076111855787,-10.6691662357505
"000000000000000009c5","ctb0033-RO2226",5241,5228,1996,59,-62.1922239222793,-12.0452760345512
"000000000000000009ed","ctb0033-RO2265",4027,3923,1996,59,-61.7072208779992,-12.0024998781455
"000000000000000009fa","ctb0033-RO2278",4095,4064,1996,59,-61.5458326335718,-12.0402773822703
"00000000000000000a91","ctb0033-RO2429",4061,3863,1996,59,-62.3947206193184,-12.2088893704043
"00000000000000000aa8","ctb0033-RO2452",3385,3243,1996,59,-62.1172218425604,-12.2230559344511
"00000000000000000ac7","ctb0033-RO2483",4179,4110,1996,59,-62.1580538309068,-12.433886691359
"00000000000000000c66","ctb0033-RO3011",5514,4409,1996,59,-62.8022200281886,-12.3594464583728
"000000000000000006db","ctb0033-RO1205",3187,3127,1996,60,-63.6091657094265,-11.9141650862768
"000000000000000007ec","ctb0033-RO1650",3607,3520,1996,60,-60.6772220438658,-12.2436123903074
"000000000000000008e1","ctb0033-RO1898",3879,3829,1996,60,-64.5325028463615,-9.24166529730872
"00000000000000000906","ctb0033-RO2036",3926,3856,1996,60,-64.7474984036534,-10.5563911110078
"00000000000000000a00","ctb0033-RO2284",4945,4888,1996,60,-61.7824994219835,-12.0786122740268
"00000000000000000a90","ctb0033-RO2428",4720,4284,1996,60,-62.4086107190999,-12.2411108346165
"00000000000000000b63","ctb0033-RO2640",9990,8341,1996,60,-61.7544427581552,-13.2069432045907
"00000000000000000ba8","ctb0033-RO2803",4038,4039,1996,60,-61.3255575006327,-11.8705550779741
"00000000000000000ea1","ctb0033-RO3597",4224,4062,1996,60,-62.9444430562883,-8.10500030687589
"00000000000000000ebd","ctb0033-RO3625",3232,3142,1996,60,-62.3233348705538,-11.0727773085021
"000000000000000007e5","ctb0033-RO1643",4214,4126,1996,61,-61.1983348884768,-12.651388263443
"00000000000000000876","ctb0033-RO1790",4259,4187,1996,61,-61.0516661366268,-13.0461123477951
"0000000000000000088c","ctb0033-RO1812",4288,4233,1996,61,-61.0530573761555,-12.907777655814
"00000000000000000983","ctb0033-RO2160",4156,3720,1996,61,-64.8772225715002,-11.2855566925704
"00000000000000000a21","ctb0033-RO2317",4261,4016,1996,61,-61.5461090978371,-12.7719445195239
"00000000000000000ac2","ctb0033-RO2478",4098,4046,1996,61,-62.0136101704825,-12.4027800024102
"00000000000000000ba1","ctb0033-RO2775",3368,3305,1996,61,-63.1147227482162,-10.4416673591047
"00000000000000000c24","ctb0033-RO2945",3673,3558,1996,61,-65.4944424211161,-9.65860908221012
"00000000000000000cc0","ctb0033-RO3101",3764,3613,1996,61,-61.185002176327,-11.2630560686547
"00000000000000000ce5","ctb0033-RO3138",4015,3902,1996,61,-61.2008319850667,-11.617501093191
"00000000000000000eea","ctb0033-RO3670",3424,3342,1996,61,-61.95666745003,-11.4363902448042
"00000000000000000f43","ctb0033-RO3769",4324,4263,1996,61,-61.6913910692595,-11.1180550205987
"00000000000000000f8c","ctb0033-RO3875",4262,4202,1996,61,-62.3297203032624,-11.6086096456904
"00000000000000000fb4","ctb0033-RO3915",3415,3289,1996,61,-61.9580542304576,-11.7988884058431
"00000000000000000fbd","ctb0033-RO3925",4945,4914,1996,61,-62.2119465262387,-11.9274977984266
"000000000000000007cb","ctb0033-RO1616",4249,3972,1996,62,-60.7680539323245,-12.9597217239856
"00000000000000000805","ctb0033-RO1675",3459,3413,1996,62,-60.5149999475415,-12.2236133220827
"000000000000000008e9","ctb0033-RO2007",3483,3439,1996,62,-65.0152763401149,-10.6152779995196
"0000000000000000092a","ctb0033-RO2072",4067,3779,1996,62,-65.3788892764171,-10.6180560194759
"0000000000000000099f","ctb0033-RO2188",4385,3519,1996,62,-64.9941669557279,-10.8730541723182
"000000000000000009a7","ctb0033-RO2196",3931,3848,1996,62,-59.8549994824188,-12.320001250454
"00000000000000000cc5","ctb0033-RO3106",3947,3888,1996,62,-61.4958327334595,-11.5227764095127
"00000000000000000cc9","ctb0033-RO3110",3395,3306,1996,62,-61.5352779413783,-11.6047213095718
"00000000000000000eb8","ctb0033-RO3620",3876,3649,1996,62,-62.5650003112464,-11.0766656446207
"00000000000000000f84","ctb0033-RO3867",4696,4690,1996,62,-62.3886116508752,-11.8558311262956
"000000000000000006eb","ctb0033-RO1222",12883,10826,1996,63,-63.2036104686156,-12.6158313916428
"00000000000000000818","ctb0033-RO1695",4960,4900,1996,63,-61.4505550213629,-12.583890850797
"00000000000000000840","ctb0033-RO1736",4471,4380,1996,63,-60.8358322683369,-13.2974986287841
"000000000000000008fb","ctb0033-RO2025",3583,3472,1996,63,-65.2466680119803,-10.8263896797939
"000000000000000009c9","ctb0033-RO2230",5158,5184,1996,63,-62.1230543467383,-12.0877757266916
"000000000000000009dc","ctb0033-RO2249",5234,5157,1996,63,-61.6719449295654,-12.131943122626
"00000000000000000a3e","ctb0033-RO2346",3804,3800,1996,63,-63.4491687045278,-8.87694650394528
"00000000000000000ab2","ctb0033-RO2462",3414,3369,1996,63,-62.1752793382763,-12.5886130388126
"00000000000000000bf2","ctb0033-RO2877",3648,3414,1996,63,-61.0311096807705,-11.6197217255156
"00000000000000000c8f","ctb0033-RO3052",4205,4145,1996,63,-61.4444460529196,-11.0266657445084
"00000000000000000cb4","ctb0033-RO3089",3608,3511,1996,63,-61.4361119930507,-11.5866664094064
"00000000000000000cc3","ctb0033-RO3104",3953,3901,1996,63,-61.18416832443,-11.4305577406263
"00000000000000000cd0","ctb0033-RO3117",3624,3475,1996,63,-61.510556685138,-11.121666892452
"00000000000000000cf3","ctb0033-RO3152",0,0,1996,63,-61.0941658287672,-11.2702798123613
"00000000000000000e91","ctb0033-RO3581",3479,3340,1996,63,-62.8911122076891,-8.16500197065105
"00000000000000000fcb","ctb0033-RO3939",4637,4381,1996,63,-62.0352769425012,-11.8347217419086
"000000000000000006a7","ctb0033-RO1088",4177,3902,1996,64,-64.3258324307363,-12.160557174086
"0000000000000000071a","ctb0033-RO1269",3978,3865,1996,64,-64.0311126057099,-11.7419456853906
"000000000000000007a9","ctb0033-RO1582",3831,3749,1996,64,-60.1711096151987,-12.8500010834645
"000000000000000007c9","ctb0033-RO1614",4680,4601,1996,64,-60.7452768441435,-12.9633335958389
"00000000000000000820","ctb0033-RO1704",5126,5020,1996,64,-60.4725002554011,-13.1916663243816
"00000000000000000898","ctb0033-RO1824",3871,3838,1996,64,-60.853610704237,-12.9955550600511
"00000000000000000972","ctb0033-RO2143",3812,3617,1996,64,-65.0961109240117,-11.075278864193
"00000000000000000994","ctb0033-RO2177",4633,4448,1996,64,-64.6524972557097,-11.4797237888416
"00000000000000000b69","ctb0033-RO2646",6411,5426,1996,64,-61.6811128413313,-13.496387913071
"00000000000000000bac","ctb0033-RO2807",4490,4452,1996,64,-61.0552780084801,-11.8016664257994
"00000000000000000bbc","ctb0033-RO2823",3689,3549,1996,64,-60.5838885997162,-11.6991650698838
"00000000000000000ce3","ctb0033-RO3136",3636,3470,1996,64,-61.1736091731354,-11.5452770334283
"00000000000000000f3c","ctb0033-RO3762",3757,3737,1996,64,-61.6891659778338,-11.3711090053818
"00000000000000000fc9","ctb0033-RO3937",4070,3792,1996,64,-62.0594452702109,-11.8600003857806
"00000000000000000675","ctb0033-RO1036",3594,3474,1996,65,-64.3147203509112,-12.1252767665511
"000000000000000006b3","ctb0033-RO1101",3923,3807,1996,65,-63.249445568344,-11.9619443540644
"0000000000000000084e","ctb0033-RO1750",4072,4079,1996,65,-60.6147232835007,-13.0369444360292
"0000000000000000086a","ctb0033-RO1778",4332,4300,1996,65,-60.8455575677345,-13.2252790281225
"00000000000000000949","ctb0033-RO2102",3417,3386,1996,65,-64.9394448676,-10.1099994227494
"00000000000000000a86","ctb0033-RO2418",5195,5199,1996,65,-62.3052799703884,-12.01555612603
"00000000000000000bbd","ctb0033-RO2824",4976,4944,1996,65,-60.5469449474884,-11.6330544376654
"00000000000000000cf5","ctb0033-RO3154",4271,4265,1996,65,-61.0322199969328,-11.3461112848762
"00000000000000000d06","ctb0033-RO3171",3934,3859,1996,65,-60.8822202965959,-11.2833316011447
"00000000000000000d89","ctb0033-RO3308",3722,3630,1996,65,-64.5183318232136,-9.45777562986398
"00000000000000000ec4","ctb0033-RO3632",3376,3218,1996,65,-62.3627756193715,-11.0936102286238
"00000000000000000725","ctb0033-RO1280",NA,NA,1996,66,-64.3358341943992,-12.0255534305918
"000000000000000008a3","ctb0033-RO1835",4401,4302,1996,66,-60.7191688074756,-13.3363909081723
"000000000000000009f7","ctb0033-RO2275",3573,3418,1996,66,-61.5052771094907,-12.0413876984326
"00000000000000000a0a","ctb0033-RO2294",3852,3767,1996,66,-61.7416674336371,-12.4063874151624
"00000000000000000bc0","ctb0033-RO2827",3563,3435,1996,66,-60.7461106960405,-11.9958335220706
"00000000000000000cbc","ctb0033-RO3097",3908,3512,1996,66,-61.2219458285548,-11.3772224329261
"00000000000000000ceb","ctb0033-RO3144",4042,4067,1996,66,-61.1500026921585,-11.4355563929073
"00000000000000000682","ctb0033-RO1049",7618,6087,1996,67,-64.0852773062061,-12.4716686545849
"000000000000000008c7","ctb0033-RO1872",4734,4571,1996,67,-60.8202789238625,-13.3886114406092
"0000000000000000092d","ctb0033-RO2075",3590,3513,1996,67,-64.5638904586767,-10.3200007868614
