system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
00000000000000000c55,ctb0033-RO2994,,,1996,21,"{""type"":""Point"",""coordinates"":[-66.42805778597919,-9.86916783395384]}"
00000000000000000caa,ctb0033-RO3079,3710,3598,1996,21,"{""type"":""Point"",""coordinates"":[-61.29639052064207,-11.249165968873214]}"
00000000000000000ce6,ctb0033-RO3139,3535,3464,1996,21,"{""type"":""Point"",""coordinates"":[-61.20611156071401,-11.581667757125514]}"
00000000000000000d1e,ctb0033-RO3201,3221,3189,1996,21,"{""type"":""Point"",""coordinates"":[-62.30250195043211,-9.764998774244289]}"
00000000000000000da7,ctb0033-RO3338,3411,3346,1996,21,"{""type"":""Point"",""coordinates"":[-65.04916550812106,-9.548888441689035]}"
00000000000000000db3,ctb0033-RO3350,3819,3698,1996,21,"{""type"":""Point"",""coordinates"":[-64.8355567312568,-9.434164689785979]}"
00000000000000000dbf,ctb0033-RO3362,3656,3609,1996,21,"{""type"":""Point"",""coordinates"":[-61.78166557008648,-11.641945885165995]}"
00000000000000000dc0,ctb0033-RO3363,3581,3478,1996,21,"{""type"":""Point"",""coordinates"":[-61.77944493776186,-11.672499645584208]}"
00000000000000000dd6,ctb0033-RO3385,3554,3403,1996,21,"{""type"":""Point"",""coordinates"":[-61.59388836562483,-11.886942274345472]}"
00000000000000000dd8,ctb0033-RO3387,3663,3624,1996,21,"{""type"":""Point"",""coordinates"":[-61.66805659344679,-11.788610177914883]}"
00000000000000000de6,ctb0033-RO3401,3460,3417,1996,21,"{""type"":""Point"",""coordinates"":[-62.54638802344928,-9.08777726085325]}"
00000000000000000def,ctb0033-RO3410,3261,3209,1996,21,"{""type"":""Point"",""coordinates"":[-62.67527833939914,-9.251109673339922]}"
00000000000000000df1,ctb0033-RO3412,3304,3223,1996,21,"{""type"":""Point"",""coordinates"":[-62.715833863480235,-9.12666508114035]}"
00000000000000000dfc,ctb0033-RO3423,3320,3273,1996,21,"{""type"":""Point"",""coordinates"":[-62.63000062730245,-9.673890421520284]}"
00000000000000000e0a,ctb0033-RO3437,3467,3376,1996,21,"{""type"":""Point"",""coordinates"":[-62.625554903552164,-9.753333765888476]}"
0.00E+00,ctb0033-RO3477,3688,3665,1996,21,"{""type"":""Point"",""coordinates"":[-62.68277854737104,-10.068057118240684]}"
0.00E+00,ctb0033-RO3529,3568,3545,1996,21,"{""type"":""Point"",""coordinates"":[-62.09055641826078,-10.554166019582087]}"
00000000000000000e6a,ctb0033-RO3533,3486,3279,1996,21,"{""type"":""Point"",""coordinates"":[-62.26805539479425,-10.56972382315756]}"
0.00E+00,ctb0033-RO3541,3222,3159,1996,21,"{""type"":""Point"",""coordinates"":[-62.251387275056466,-10.324999439142346]}"
0.00E+00,ctb0033-RO3561,3560,3468,1996,21,"{""type"":""Point"",""coordinates"":[-62.13388996229816,-10.024442650836932]}"
00000000000000000e8b,ctb0033-RO3566,3180,3126,1996,21,"{""type"":""Point"",""coordinates"":[-62.167498206938,-10.174723274540163]}"
00000000000000000eef,ctb0033-RO3675,3635,3448,1996,21,"{""type"":""Point"",""coordinates"":[-62.178610286763174,-11.38944482891357]}"
00000000000000000f28,ctb0033-RO3742,4007,3867,1996,21,"{""type"":""Point"",""coordinates"":[-63.98027885370062,-8.636386920313976]}"
00000000000000000f41,ctb0033-RO3767,3230,3151,1996,21,"{""type"":""Point"",""coordinates"":[-61.75333244199289,-11.177775761007547]}"
00000000000000000f46,ctb0033-RO3772,3612,3561,1996,21,"{""type"":""Point"",""coordinates"":[-61.78583482957145,-11.341389096860583]}"
00000000000000000f4d,ctb0033-RO3779,3549,3545,1996,21,"{""type"":""Point"",""coordinates"":[-61.72610963006159,-10.938611876005979]}"
00000000000000000f81,ctb0033-RO3864,3849,3679,1996,21,"{""type"":""Point"",""coordinates"":[-62.38499977902192,-11.73277777362469]}"
00000000000000000f83,ctb0033-RO3866,3882,3755,1996,21,"{""type"":""Point"",""coordinates"":[-62.38444239139024,-11.845276434102074]}"
00000000000000000f95,ctb0033-RO3884,3798,3695,1996,21,"{""type"":""Point"",""coordinates"":[-62.20000059451656,-11.714446409193974]}"
00000000000000000fae,ctb0033-RO3909,3590,3449,1996,21,"{""type"":""Point"",""coordinates"":[-61.81527827382735,-11.915279861540121]}"
00000000000000000fb3,ctb0033-RO3914,3680,3569,1996,21,"{""type"":""Point"",""coordinates"":[-61.96305734183961,-11.717224429150269]}"
00000000000000000fc2,ctb0033-RO3930,3925,3818,1996,21,"{""type"":""Point"",""coordinates"":[-62.24027965433234,-11.740554445861898]}"
00000000000000000fcf,ctb0033-RO3943,3726,3697,1996,21,"{""type"":""Point"",""coordinates"":[-62.10916870605787,-11.650556409300199]}"
00000000000000000fd0,ctb0033-RO3944,3618,3599,1996,21,"{""type"":""Point"",""coordinates"":[-62.10499944657289,-11.571942457727948]}"
0000000000000000065e,ctb0033-RO1013,3289,3225,1996,22,"{""type"":""Point"",""coordinates"":[-64.10500436926654,-12.079165202557418]}"
669,ctb0033-RO1024,3312,3239,1996,22,"{""type"":""Point"",""coordinates"":[-63.82111124159785,-12.120001650004877]}"
0000000000000000069a,ctb0033-RO1073,4763,4284,1996,22,"{""type"":""Point"",""coordinates"":[-63.79638998535756,-12.285831159081473]}"
000000000000000006f1,ctb0033-RO1228,3801,3488,1996,22,"{""type"":""Point"",""coordinates"":[-63.018611284110264,-12.524446574653469]}"
000000000000000006f4,ctb0033-RO1231,4167,3997,1996,22,"{""type"":""Point"",""coordinates"":[-63.00860952044738,-12.524723038918781]}"
707,ctb0033-RO1250,3631,3248,1996,22,"{""type"":""Point"",""coordinates"":[-63.46694268132686,-12.359165535006444]}"
720,ctb0033-RO1275,3872,3679,1996,22,"{""type"":""Point"",""coordinates"":[-64.21611179021527,-11.912220918217459]}"
744,ctb0033-RO1346,3170,3105,1996,22,"{""type"":""Point"",""coordinates"":[-63.96305334633115,-10.424999239366922]}"
772,ctb0033-RO1527,4586,4040,1996,22,"{""type"":""Point"",""coordinates"":[-60.99138800858637,-12.610832739361877]}"
786,ctb0033-RO1547,4010,3934,1996,22,"{""type"":""Point"",""coordinates"":[-60.88805725987487,-12.332500110706839]}"
791,ctb0033-RO1558,4438,4396,1996,22,"{""type"":""Point"",""coordinates"":[-59.97194386664652,-12.479998255352719]}"
0000000000000000080b,ctb0033-RO1681,3504,3439,1996,22,"{""type"":""Point"",""coordinates"":[-60.564442460022086,-12.418890734516296]}"
880,ctb0033-RO1800,3610,3464,1996,22,"{""type"":""Point"",""coordinates"":[-60.32388733549184,-12.948609644160399]}"
000000000000000008a1,ctb0033-RO1833,4331,4287,1996,22,"{""type"":""Point"",""coordinates"":[-60.82861298373138,-13.325278828347082]}"
000000000000000008c8,ctb0033-RO1873,4286,4221,1996,22,"{""type"":""Point"",""coordinates"":[-60.84833112858972,-13.583612388777414]}"
8.00E+05,ctb0033-RO2003,3555,3503,1996,22,"{""type"":""Point"",""coordinates"":[-65.27083188058891,-10.743610927837736]}"
932,ctb0033-RO2080,3654,3597,1996,22,"{""type"":""Point"",""coordinates"":[-64.41389075833979,-9.247221337221314]}"
0000000000000000097f,ctb0033-RO2156,3450,3326,1996,22,"{""type"":""Point"",""coordinates"":[-64.83416549172811,-11.2905553448513]}"
000000000000000009f5,ctb0033-RO2273,4230,4079,1996,22,"{""type"":""Point"",""coordinates"":[-61.51388763362494,-11.996667373967616]}"
00000000000000000a12,ctb0033-RO2302,4236,4145,1996,22,"{""type"":""Point"",""coordinates"":[-61.54388846551253,-12.328611774588234]}"
00000000000000000a26,ctb0033-RO2322,4392,4195,1996,22,"{""type"":""Point"",""coordinates"":[-63.013055244197666,-8.11611238670107]}"
00000000000000000a38,ctb0033-RO2340,3908,3812,1996,22,"{""type"":""Point"",""coordinates"":[-63.001666700107165,-8.351111471318724]}"
00000000000000000a3a,ctb0033-RO2342,3495,3407,1996,22,"{""type"":""Point"",""coordinates"":[-62.98444565183876,-8.208888443219067]}"
00000000000000000a64,ctb0033-RO2384,3711,3687,1996,22,"{""type"":""Point"",""coordinates"":[-63.84610896210348,-8.696945971720824]}"
00000000000000000a8d,ctb0033-RO2425,4175,3939,1996,22,"{""type"":""Point"",""coordinates"":[-62.06361007059481,-12.356944902681828]}"
00000000000000000abc,ctb0033-RO2472,4248,4077,1996,22,"{""type"":""Point"",""coordinates"":[-61.94944370632342,-12.343888654797338]}"
00000000000000000b07,ctb0033-RO2547,3679,3601,1996,22,"{""type"":""Point"",""coordinates"":[-61.409446568751136,-12.783890451246112]}"
00000000000000000b18,ctb0033-RO2564,4095,4030,1996,22,"{""type"":""Point"",""coordinates"":[-61.10222342437081,-12.304166982613243]}"
00000000000000000b70,ctb0033-RO2653,4684,4160,1996,22,"{""type"":""Point"",""coordinates"":[-61.426667617019554,-13.439998121149086]}"
00000000000000000b7f,ctb0033-RO2668,3770,3665,1996,22,"{""type"":""Point"",""coordinates"":[-62.27805715845712,-12.808054319854735]}"
00000000000000000b8e,ctb0033-RO2683,3437,3335,1996,22,"{""type"":""Point"",""coordinates"":[-61.98527704238892,-9.761386902390997]}"
00000000000000000bb3,ctb0033-RO2814,3907,3852,1996,22,"{""type"":""Point"",""coordinates"":[-60.881390903799975,-11.767500793527871]}"
00000000000000000c71,ctb0033-RO3022,4816,4411,1996,22,"{""type"":""Point"",""coordinates"":[-62.57889041102785,-12.241668222248146]}"
00000000000000000c75,ctb0033-RO3026,4525,3932,1996,22,"{""type"":""Point"",""coordinates"":[-62.60361166726816,-12.157221766497987]}"
00000000000000000ca8,ctb0033-RO3077,3664,3563,1996,22,"{""type"":""Point"",""coordinates"":[-61.29666698490738,-11.379166600985377]}"
00000000000000000ce2,ctb0033-RO3135,3819,3760,1996,22,"{""type"":""Point"",""coordinates"":[-61.17027822464851,-11.503887657450258]}"
00000000000000000d1d,ctb0033-RO3200,3858,3776,1996,22,"{""type"":""Point"",""coordinates"":[-62.25333144311577,-9.769168033729263]}"
00000000000000000d44,ctb0033-RO3239,3811,3704,1996,22,"{""type"":""Point"",""coordinates"":[-62.10499944657289,-9.289168100831079]}"
00000000000000000d4f,ctb0033-RO3250,3365,3245,1996,22,"{""type"":""Point"",""coordinates"":[-61.876109330398464,-9.312221653277396]}"
00000000000000000d77,ctb0033-RO3290,3250,3176,1996,22,"{""type"":""Point"",""coordinates"":[-62.27611299039782,-9.67249918199161]}"
00000000000000000d90,ctb0033-RO3315,3362,3272,1996,22,"{""type"":""Point"",""coordinates"":[-64.80361173130991,-9.570831677973041]}"
00000000000000000d9f,ctb0033-RO3330,0,0,1996,22,"{""type"":""Point"",""coordinates"":[-65.08055757953733,-9.420555513370864]}"
00000000000000000da8,ctb0033-RO3339,4018,3984,1996,22,"{""type"":""Point"",""coordinates"":[-65.04111237161854,-9.52360979781705]}"
0.00E+00,ctb0033-RO3434,3502,3449,1996,22,"{""type"":""Point"",""coordinates"":[-62.83194439581091,-9.750555745932179]}"
00000000000000000e1b,ctb0033-RO3454,3971,3915,1996,22,"{""type"":""Point"",""coordinates"":[-61.612500653421904,-9.136390380537916]}"
00000000000000000e1d,ctb0033-RO3456,3522,3435,1996,22,"{""type"":""Point"",""coordinates"":[-61.612777117687216,-9.051110072890767]}"
0.00E+00,ctb0033-RO3464,3445,3416,1996,22,"{""type"":""Point"",""coordinates"":[-61.68333347365589,-8.99833215282218]}"
0.00E+00,ctb0033-RO3482,3204,3159,1996,22,"{""type"":""Point"",""coordinates"":[-62.722223755289825,-10.022779406143995]}"
0.00E+00,ctb0033-RO3499,3698,3540,1996,22,"{""type"":""Point"",""coordinates"":[-62.20805373101908,-10.827499995956213]}"
0.00E+00,ctb0033-RO3512,3429,3348,1996,22,"{""type"":""Point"",""coordinates"":[-61.89166713397394,-10.676666443722352]}"
0.00E+00,ctb0033-RO3540,3193,3111,1996,22,"{""type"":""Point"",""coordinates"":[-62.31416695878793,-10.385277567182825]}"
0.00E+00,ctb0033-RO3563,3259,3160,1996,22,"{""type"":""Point"",""coordinates"":[-62.167498206938,-10.0588892064748]}"
00000000000000000ece,ctb0033-RO3642,3193,3148,1996,22,"{""type"":""Point"",""coordinates"":[-62.48722021157111,-11.183889188551824]}"
00000000000000000ed7,ctb0033-RO3651,3826,3747,1996,22,"{""type"":""Point"",""coordinates"":[-62.54666448771461,-11.441665361350472]}"
00000000000000000ef8,ctb0033-RO3684,3255,3176,1996,22,"{""type"":""Point"",""coordinates"":[-61.606110761612314,-11.508609845465859]}"
00000000000000000f34,ctb0033-RO3754,3666,3609,1996,22,"{""type"":""Point"",""coordinates"":[-61.58944264187454,-11.359443997025988]}"
00000000000000000f45,ctb0033-RO3771,4279,4209,1996,22,"{""type"":""Point"",""coordinates"":[-61.843334937655634,-11.255832324948114]}"
00000000000000000f55,ctb0033-RO3787,3668,3668,1996,22,"{""type"":""Point"",""coordinates"":[-61.764168057552766,-10.831388332074816]}"
00000000000000000f87,ctb0033-RO3870,3517,3243,1996,22,"{""type"":""Point"",""coordinates"":[-62.384723314756606,-11.718334745312575]}"
00000000000000000fa6,ctb0033-RO3901,3403,3278,1996,22,"{""type"":""Point"",""coordinates"":[-61.87499901423615,-11.49916546943466]}"
0000000000000000065d,ctb0033-RO1012,4170,3776,1996,23,"{""type"":""Point"",""coordinates"":[-64.11499721472731,-12.047501125976897]}"
687,ctb0033-RO1054,3497,3173,1996,23,"{""type"":""Point"",""coordinates"":[-64.06666501840901,-12.166113213998559]}"
000000000000000006ba,ctb0033-RO1109,3159,3127,1996,23,"{""type"":""Point"",""coordinates"":[-63.39083474454666,-11.921946217615023]}"
6.00E+01,ctb0033-RO1211,3293,3155,1996,23,"{""type"":""Point"",""coordinates"":[-63.49527580942047,-12.054720410582426]}"
0000000000000000070f,ctb0033-RO1258,,,1996,23,"{""type"":""Point"",""coordinates"":[-64.10388959400318,-11.801666425799375]}"
729,ctb0033-RO1284,3413,3168,1996,23,"{""type"":""Point"",""coordinates"":[-63.99694251433734,-12.03166685813611]}"
0000000000000000074d,ctb0033-RO1370,3740,3632,1996,23,"{""type"":""Point"",""coordinates"":[-63.37472401244055,-10.041387234840025]}"
773,ctb0033-RO1528,4413,4301,1996,23,"{""type"":""Point"",""coordinates"":[-60.884721852286894,-12.641667423146457]}"
0000000000000000078b,ctb0033-RO1552,4243,4114,1996,23,"{""type"":""Point"",""coordinates"":[-59.85416563052186,-12.367499594875333]}"
793,ctb0033-RO1560,4271,4207,1996,23,"{""type"":""Point"",""coordinates"":[-60.297779298823926,-12.760279511168113]}"
000000000000000007cc,ctb0033-RO1617,4740,4656,1996,23,"{""type"":""Point"",""coordinates"":[-60.72722194397812,-12.96333359583888]}"
801,ctb0033-RO1671,4230,4083,1996,23,"{""type"":""Point"",""coordinates"":[-60.15722397451825,-12.470277415056207]}"
861,ctb0033-RO1769,4458,4396,1996,23,"{""type"":""Point"",""coordinates"":[-60.586666619672464,-13.478609477170872]}"
0000000000000000088b,ctb0033-RO1811,3949,3942,1996,23,"{""type"":""Point"",""coordinates"":[-61.080003723821505,-12.906943803917004]}"
0000000000000000088d,ctb0033-RO1813,3951,3921,1996,23,"{""type"":""Point"",""coordinates"":[-61.05388676895147,-12.965277763898182]}"
000000000000000008a2,ctb0033-RO1834,4368,4304,1996,23,"{""type"":""Point"",""coordinates"":[-60.764165596205935,-13.33583352054059]}"
000000000000000008cf,ctb0033-RO1880,4988,4545,1996,23,"{""type"":""Point"",""coordinates"":[-61.01833435625235,-13.328609776834005]}"
958,ctb0033-RO2117,3569,3462,1996,23,"{""type"":""Point"",""coordinates"":[-64.5183318232136,-10.31694630263982]}"
0000000000000000098b,ctb0033-RO2168,3311,3237,1996,23,"{""type"":""Point"",""coordinates"":[-64.8363905831538,-11.162779804164806]}"
000000000000000009c0,ctb0033-RO2221,4304,4176,1996,23,"{""type"":""Point"",""coordinates"":[-60.21027835885215,-12.523889187021789]}"
00000000000000000a2e,ctb0033-RO2330,3197,3140,1996,23,"{""type"":""Point"",""coordinates"":[-62.89166513621971,-8.291390730909923]}"
00000000000000000a47,ctb0033-RO2355,4138,4031,1996,23,"{""type"":""Point"",""coordinates"":[-63.64361226506439,-8.91555340086601]}"
00000000000000000ab5,ctb0033-RO2465,3858,3729,1996,23,"{""type"":""Point"",""coordinates"":[-61.909164646507655,-12.670277015505363]}"
00000000000000000aef,ctb0033-RO2523,3363,3302,1996,23,"{""type"":""Point"",""coordinates"":[-61.03694664404943,-12.867498595998219]}"
00000000000000000afb,ctb0033-RO2535,4140,4111,1996,23,"{""type"":""Point"",""coordinates"":[-61.336665121356795,-12.89972006021042]}"
00000000000000000b02,ctb0033-RO2542,4241,4170,1996,23,"{""type"":""Point"",""coordinates"":[-61.2250003127764,-12.639723255087153]}"
00000000000000000b03,ctb0033-RO2543,4649,4560,1996,23,"{""type"":""Point"",""coordinates"":[-61.28694614461088,-12.671944719299352]}"
00000000000000000b0e,ctb0033-RO2554,3481,3412,1996,23,"{""type"":""Point"",""coordinates"":[-61.28139010469828,-12.538613138700267]}"
00000000000000000bab,ctb0033-RO2806,3421,3327,1996,23,"{""type"":""Point"",""coordinates"":[-61.40611116116316,-11.797220702049088]}"
00000000000000000bb8,ctb0033-RO2819,3516,3442,1996,23,"{""type"":""Point"",""coordinates"":[-60.955278208255564,-11.978331550435847]}"
00000000000000000bf8,ctb0033-RO2901,3278,3238,1996,23,"{""type"":""Point"",""coordinates"":[-64.61389035878895,-9.308609781424105]}"
00000000000000000bff,ctb0033-RO2908,3335,3288,1996,23,"{""type"":""Point"",""coordinates"":[-64.65222079144436,-9.467220005895173]}"
00000000000000000c38,ctb0033-RO2965,3467,3422,1996,23,"{""type"":""Point"",""coordinates"":[-65.97416588974893,-9.574167085561019]}"
00000000000000000c74,ctb0033-RO3025,3823,3697,1996,23,"{""type"":""Point"",""coordinates"":[-62.60833385528376,-12.194165418725786]}"
00000000000000000c76,ctb0033-RO3027,3580,3356,1996,23,"{""type"":""Point"",""coordinates"":[-62.61777823131495,-12.115555926254585]}"
00000000000000000ca3,ctb0033-RO3072,4143,4055,1996,23,"{""type"":""Point"",""coordinates"":[-61.33361063713518,-11.257223564476794]}"
00000000000000000cc7,ctb0033-RO3108,3306,3225,1996,23,"{""type"":""Point"",""coordinates"":[-61.54027659365923,-11.653610893521808]}"
00000000000000000d27,ctb0033-RO3210,3168,3126,1996,23,"{""type"":""Point"",""coordinates"":[-62.16083185086309,-9.879446061882032]}"
00000000000000000d2e,ctb0033-RO3217,3188,3126,1996,23,"{""type"":""Point"",""coordinates"":[-62.26555383910327,-9.914164622684163]}"
00000000000000000d3d,ctb0033-RO3232,3643,3504,1996,23,"{""type"":""Point"",""coordinates"":[-62.146946210182655,-8.926665480691197]}"
00000000000000000d43,ctb0033-RO3238,3287,3238,1996,23,"{""type"":""Point"",""coordinates"":[-62.14666528681629,-9.31972186124929]}"
00000000000000000d49,ctb0033-RO3244,3571,3497,1996,23,"{""type"":""Point"",""coordinates"":[-62.203055078738174,-9.206665813140225]}"
00000000000000000d55,ctb0033-RO3256,3518,3450,1996,23,"{""type"":""Point"",""coordinates"":[-61.66972429724077,-9.497778225414438]}"
00000000000000000d79,ctb0033-RO3292,3266,3208,1996,23,"{""type"":""Point"",""coordinates"":[-62.32611289051011,-9.718053358353613]}"
00000000000000000d92,ctb0033-RO3317,3405,3363,1996,23,"{""type"":""Point"",""coordinates"":[-64.75083381124132,-9.610834273523503]}"
00000000000000000d94,ctb0033-RO3319,3832,3698,1996,23,"{""type"":""Point"",""coordinates"":[-65.00277747986208,-9.572222917501717]}"
00000000000000000d9c,ctb0033-RO3327,3806,3783,1996,23,"{""type"":""Point"",""coordinates"":[-65.01972206386516,-9.44583415724285]}"
00000000000000000da2,ctb0033-RO3333,4138,4183,1996,23,"{""type"":""Point"",""coordinates"":[-65.04694487579646,-9.49500020545814]}"
00000000000000000da3,ctb0033-RO3334,0,0,1996,23,"{""type"":""Point"",""coordinates"":[-65.12916624012094,-9.507222601445637]}"
00000000000000000db2,ctb0033-RO3349,5749,3907,1996,23,"{""type"":""Point"",""coordinates"":[-64.83527580789043,-9.40416831699945]}"
00000000000000000dc3,ctb0033-RO3366,3514,3447,1996,23,"{""type"":""Point"",""coordinates"":[-61.66805659344679,-11.625554229693531]}"
00000000000000000dff,ctb0033-RO3426,3436,3344,1996,23,"{""type"":""Point"",""coordinates"":[-62.54750279871264,-9.614999073907423]}"
0.00E+00,ctb0033-RO3446,3119,3087,1996,23,"{""type"":""Point"",""coordinates"":[-62.736943247867245,-9.932776910481243]}"
0.00E+00,ctb0033-RO3463,4257,4187,1996,23,"{""type"":""Point"",""coordinates"":[-61.6361115934999,-8.94805578844458]}"
0.00E+00,ctb0033-RO3468,3513,3462,1996,23,"{""type"":""Point"",""coordinates"":[-61.90527631038905,-8.992776112909585]}"
0.00E+00,ctb0033-RO3493,4029,3851,1996,23,"{""type"":""Point"",""coordinates"":[-62.49499688380833,-10.869999688096605]}"
0.00E+00,ctb0033-RO3516,3387,3181,1996,23,"{""type"":""Point"",""coordinates"":[-61.921387042495155,-10.565835487038955]}"
0.00E+00,ctb0033-RO3588,3424,3342,1996,23,"{""type"":""Point"",""coordinates"":[-62.8913886719544,-8.381388767471622]}"
00000000000000000ee5,ctb0033-RO3665,3803,3680,1996,23,"{""type"":""Point"",""coordinates"":[-62.142224022167056,-11.469445560913442]}"
00000000000000000ee7,ctb0033-RO3667,3202,3160,1996,23,"{""type"":""Point"",""coordinates"":[-62.03166507064792,-11.356942441335004]}"
00000000000000000f5c,ctb0033-RO3794,3486,3309,1996,23,"{""type"":""Point"",""coordinates"":[-61.90777786608003,-11.058887208720574]}"
00000000000000000f78,ctb0033-RO3855,3311,3192,1996,23,"{""type"":""Point"",""coordinates"":[-62.64389072708393,-11.740001517331272]}"
00000000000000000f9f,ctb0033-RO3894,3421,3369,1996,23,"{""type"":""Point"",""coordinates"":[-64.27194419450545,-9.12833278493434]}"
00000000000000000fa1,ctb0033-RO3896,3475,3393,1996,23,"{""type"":""Point"",""coordinates"":[-64.25111127438375,-9.177498833149635]}"
655,ctb0033-RO1002,4587,4125,1996,24,"{""type"":""Point"",""coordinates"":[-64.23555347080828,-12.346390210488323]}"
0000000000000000069b,ctb0033-RO1074,3504,3230,1996,24,"{""type"":""Point"",""coordinates"":[-63.971387406200044,-12.0219460178396]}"
0000000000000000070d,ctb0033-RO1256,3673,3467,1996,24,"{""type"":""Point"",""coordinates"":[-63.711109677710404,-12.436945634681702]}"
737,ctb0033-RO1298,3859,3727,1996,24,"{""type"":""Point"",""coordinates"":[-64.00666781373491,-11.569445361138019]}"
740,ctb0033-RO1342,3313,3272,1996,24,"{""type"":""Point"",""coordinates"":[-63.69277831327969,-10.334167350908226]}"
747,ctb0033-RO1349,3209,3112,1996,24,"{""type"":""Point"",""coordinates"":[-63.40055558484316,-10.479444863229494]}"
0000000000000000074c,ctb0033-RO1368,3872,3504,1996,24,"{""type"":""Point"",""coordinates"":[-63.369720901058585,-10.04166815820639]}"
758,ctb0033-RO1500,4436,4395,1996,24,"{""type"":""Point"",""coordinates"":[-59.9952783424592,-12.483610127206012]}"
0000000000000000077a,ctb0033-RO1535,3296,3257,1996,24,"{""type"":""Point"",""coordinates"":[-60.8744436243587,-12.695832123642662]}"
0000000000000000079e,ctb0033-RO1571,3548,3467,1996,24,"{""type"":""Point"",""coordinates"":[-60.40888671977263,-12.954446607439362]}"
000000000000000007db,ctb0033-RO1633,4056,3983,1996,24,"{""type"":""Point"",""coordinates"":[-61.2200016604955,-12.816945767355307]}"
000000000000000007f9,ctb0033-RO1663,4159,4082,1996,24,"{""type"":""Point"",""coordinates"":[-60.37860942361973,-12.558331283558605]}"
000000000000000007fb,ctb0033-RO1665,4023,3954,1996,24,"{""type"":""Point"",""coordinates"":[-60.185833566877164,-12.443611990756603]}"
807,ctb0033-RO1677,3806,3554,1996,24,"{""type"":""Point"",""coordinates"":[-60.554445155460265,-12.222779470185749]}"
896,ctb0033-RO1822,0,0,1996,24,"{""type"":""Point"",""coordinates"":[-60.99972206845526,-12.962776208207199]}"
000000000000000008d1,ctb0033-RO1882,4838,4513,1996,24,"{""type"":""Point"",""coordinates"":[-61.027778732283544,-13.370833004709084]}"
942,ctb0033-RO2095,3588,3360,1996,24,"{""type"":""Point"",""coordinates"":[-65.265833228308,-10.713057167419525]}"
955,ctb0033-RO2114,3167,3126,1996,24,"{""type"":""Point"",""coordinates"":[-64.59666485141949,-10.322502342552413]}"
962,ctb0033-RO2127,3541,3496,1996,24,"{""type"":""Point"",""coordinates"":[-64.97777975935645,-11.894999869949048]}"
990,ctb0033-RO2173,3459,3369,1996,24,"{""type"":""Point"",""coordinates"":[-65.08722393561223,-11.220832840779622]}"
00000000000000000a03,ctb0033-RO2287,3410,3311,1996,24,"{""type"":""Point"",""coordinates"":[-61.62610982983703,-12.178888538516683]}"
00000000000000000a18,ctb0033-RO2308,3648,3467,1996,24,"{""type"":""Point"",""coordinates"":[-61.86333400588035,-12.431942523299737]}"
00000000000000000a1d,ctb0033-RO2313,4215,4114,1996,24,"{""type"":""Point"",""coordinates"":[-61.79333503754335,-12.148887706629095]}"
00000000000000000a4f,ctb0033-RO2363,4217,4238,1996,24,"{""type"":""Point"",""coordinates"":[-63.607498005632536,-8.713609632357553]}"
00000000000000000ac5,ctb0033-RO2481,3605,3406,1996,24,"{""type"":""Point"",""coordinates"":[-61.910832350301646,-12.229998754791277]}"
00000000000000000afa,ctb0033-RO2534,3912,3870,1996,24,"{""type"":""Point"",""coordinates"":[-61.376386793540895,-12.900277447842102]}"
00000000000000000b8b,ctb0033-RO2680,3298,3204,1996,24,"{""type"":""Point"",""coordinates"":[-61.975279737827094,-9.71250177754207]}"
00000000000000000b91,ctb0033-RO2686,3304,3181,1996,24,"{""type"":""Point"",""coordinates"":[-61.98416672622662,-9.51527573794816]}"
00000000000000000b9e,ctb0033-RO2699,3171,3087,1996,24,"{""type"":""Point"",""coordinates"":[-62.22499831502218,-9.77389022174486]}"
00000000000000000be0,ctb0033-RO2859,4696,4626,1996,24,"{""type"":""Point"",""coordinates"":[-60.54777879938536,-11.577498497640544]}"
00000000000000000bf1,ctb0033-RO2876,3444,3363,1996,24,"{""type"":""Point"",""coordinates"":[-60.8116683997283,-11.929722889852233]}"
00000000000000000c29,ctb0033-RO2950,3682,3533,1996,24,"{""type"":""Point"",""coordinates"":[-65.70360993333111,-9.807779389751051]}"
00000000000000000c3a,ctb0033-RO2967,3683,3596,1996,24,"{""type"":""Point"",""coordinates"":[-66.00499611443246,-9.602500213654615]}"
00000000000000000c52,ctb0033-RO2991,3503,3477,1996,24,"{""type"":""Point"",""coordinates"":[-66.32055777778271,-9.594166153785723]}"
00000000000000000c56,ctb0033-RO2995,3967,3856,1996,24,"{""type"":""Point"",""coordinates"":[-66.4197237261103,-9.84138763439087]}"
00000000000000000c8c,ctb0033-RO3049,3525,3371,1996,24,"{""type"":""Point"",""coordinates"":[-61.46944377342525,-11.13444221697016]}"
00000000000000000cac,ctb0033-RO3081,4049,3952,1996,24,"{""type"":""Point"",""coordinates"":[-61.25749824125391,-11.338334612638972]}"
00000000000000000cae,ctb0033-RO3083,0,0,1996,24,"{""type"":""Point"",""coordinates"":[-61.47305564527854,-11.470279412810434]}"
00000000000000000d1f,ctb0033-RO3202,3236,3196,1996,24,"{""type"":""Point"",""coordinates"":[-62.329720303262356,-9.75777948963876]}"
00000000000000000d26,ctb0033-RO3209,3320,3207,1996,24,"{""type"":""Point"",""coordinates"":[-62.37083321497513,-9.832777110256664]}"
00000000000000000d51,ctb0033-RO3252,3440,3375,1996,24,"{""type"":""Point"",""coordinates"":[-62.061942366800814,-8.916668176129372]}"
